Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
f250030a-d17a-3740-9df9-b9149f6a08ba,MAY RIVER DERMATOLOGY,10680 MEDLOCK BRIDGE RD,JOHNS CREEK,GA,30097-8420,34.032739,-84.203848,843-837-4400,2451.600000000001,24
1f8e5c5f-4ee7-3052-9f7f-12b221084558,WELLNESS CLINIC OF RUTLEDGE,113 FAIRPLAY ST,RUTLEDGE,GA,30663-2377,33.608531,-83.61184899999999,706-557-0211,2860.200000000001,28
bd912453-6838-3f9b-a9d0-5b7511d7485d,PCP56476,2801 BUFORD HWY NE,BROOKHAVEN,GA,30329-2137,33.819655,-84.327381,404-636-1108,42800.85000000033,420
ed892f55-75c5-3986-bf6c-109bbc7efd28,SOUTHWEST GEORGIA THERAPY  INC,1009 W FRANKLIN ST,SYLVESTER,GA,31791-7174,31.529137,-83.89497800000001,229-206-0042,7763.39999999999,76
34b2e2df-4aad-360b-b9a3-071064b07450,JYDES FAMILY CLINIC LLC,4720 PEACHTREE INDUSTRIAL BLVD,BERKELEY LAKE,GA,30071-5737,33.986339,-84.18381099999999,770-686-3232,2043.0000000000007,20
85f81c62-1b1c-3778-a44b-c1da14c372e2,GNS LLC,2142 W BROAD ST,ATHENS,GA,30606-3509,33.927979,-83.35382299999999,706-548-6881,6435.449999999994,63
25a1ce85-bcbd-30db-978c-31044db33b93,DUBLIN-MACON CARDIOLOGY  PC,206 A HOSPITAL DR,DUBLIN,GA,31021-2989,32.578177000000004,-82.978492,478-272-3525,6026.849999999996,59
fc76116a-0b1a-3dcc-886d-c8dc24bbd3a5,ST FRANCIS INTEGRATIVE MEDICINE AND WELLNESS INC,5771 VETERANS PKWY A,COLUMBUS,GA,31904-9084,32.510197,-84.874946,706-507-0777,4801.05,48
250a3933-43e7-361c-ac9b-4c4625fca3fb,MACON MEDICAL GROUP PC,640 BROADWAY,MACON,GA,31201-3206,32.830953,-83.64891800000001,478-745-5455,6844.049999999993,67
9be5acdf-0860-36bd-9092-a1684f9ad758,GEORGIA PODIATRY  INC,5150 STILESBORO NWRD,KENNESAW,GA,30152-7760,34.028678,-84.61887800000001,678-310-0540,4290.300000000002,42
a96101a1-7db9-389e-a757-7eaa1ee2dcfb,EVANS REHABILITATION SERVICES LLC,415 TOWN PARK BLVD,EVANS,GA,30809-3487,33.539883,-82.151516,706-868-1707,7763.39999999999,76
ff8849cf-13da-3011-9806-090b4b1cb5cc,BERG EYE CENTER  PC,2709 MEREDYTH PLACE,ALBANY,GA,31707,31.577669,-84.17945300000001,229-432-7012,5311.799999999998,52
f692619a-8810-33ba-8c27-5e48e29bd8b6,AUGUSTA EYE MD PC,905 STEVENS CREEK RD,AUGUSTA,GA,30907-3201,33.444691,-82.021331,706-722-3458,2247.3000000000006,22
2bc29056-35b2-3a05-913c-aa1c3087f99a,ATHENS GASTROENTEROLOGY ASSOCIATION,3320 OLD JEFFERSON RD,ATHENS,GA,30607-1400,33.927979,-83.35382299999999,706-613-1625,2247.3000000000006,22
07a21dda-7330-31e2-ac72-2dce25ac80cb,COLQUITT COMPLETE CARE LLC,210 W MAIN ST,COLQUITT,GA,39837-0547,31.193621999999998,-84.71884,229-758-3002,612.9,6
b0e2b8b7-0aa0-3bac-a552-127932ccace7,TALLAHASSEE ALLERGY  ASTHMA AND IMMUNOLOGY  LLC,1512 E EVANS ST,BAINBRIDGE,GA,39819-4364,30.906225,-84.578777,850-656-7720,3779.550000000002,37
c63b3f0f-0942-37c6-ba55-7400518ed11c,MY OBGYN PC,81 UPPER RIVERDALE RD SW,RIVERDALE,GA,30274-2627,33.552242,-84.412973,770-996-1200,5720.399999999997,56
a32bdb55-55f4-3093-a585-657e34ffbe86,PCP64013,820 WINNBROOK DR,DACULA,GA,30019-2000,33.981287,-83.889263,404-229-4873,6231.149999999995,61
8775aa27-f958-3d4b-8691-ef1a99edbacf,BURTON MEDICAL GROUP LLC,210 MERCER JUNCTION,MACON,GA,31210-4016,32.830953,-83.64891800000001,478-471-8593,2349.4500000000007,23
26a0343a-84e8-3666-8e97-320343b21928,COMPREHENSIVE INTERNAL MEDICINE,3180 N POINT PKWY,ALPHARETTA,GA,30005-4248,34.070648,-84.27590699999999,678-205-9004,4801.05,47
850414cf-6a5d-3099-ae10-6d9ad1d4943e,SOUTH GEORGIA THERAPY SERVICES  P.C.,104 W RUSTIN ST,GLENNVILLE,GA,30427-1805,31.951946000000003,-81.975844,912-654-2385,7354.799999999991,72
e4c099c9-d676-3cee-b224-3acdca1d4f22,UMG ENDOCRINOLOGY LLC,820 SAINT SEBASTIAN WAY,AUGUSTA,GA,30901-2638,33.444691,-82.021331,706-774-7488,5720.399999999997,56
4fbfd87f-6691-332b-ad86-5899960edc4e,CROUSE REHAB ASSOCIATES  INC,6065 ROSWELL RD,SANDY SPRINGS,GA,30328-4012,33.931502,-84.368673,404-256-5655,2043.0000000000007,20
6d977e48-b24d-3f8f-8e53-4fa6ff6f7545,THOMASVILLE FOOT AND ANKLE CENTER,2024 E PINETREE BLVD,THOMASVILLE,GA,31792-5390,30.788043,-83.96762,229-516-2159,2860.200000000001,28
4dab4a1b-ffaf-3e73-a161-46ff45d73757,PCP66125,4218 B MCEVER RD,OAKWOOD,GA,30566-2237,34.230844,-83.895698,770-503-1700,11542.949999999977,113
4d057477-57e5-33eb-bfa0-4a622b5b2572,PCP66488,691 LANIER PARK DR,GAINESVILLE,GA,30501-2060,34.269047,-83.80324300000001,770-533-9115,1940.8500000000006,19
1ea20aa5-6f3e-3955-a502-9faed38190d6,EAST ATHENS PHYSICAL THERAPY,365 A GAINES SCHOOL RD,ATHENS,GA,30605-3121,33.927979,-83.35382299999999,706-353-8019,5311.799999999998,52
52803058-650d-364b-912f-99f71e8daf41,PHOENIX WOMEN'S CENTER  P.C.,1720 PHOENIX BLVD,COLLEGE PARK,GA,30349-5596,33.64367,-84.461926,404-446-4792,3268.8000000000015,32
b0ae5a1c-1990-342f-9042-9f34f2969b9f,ACCELERATED PHYSICAL THERAPY  INC.,205 E LAMAR ST,AMERICUS,GA,31709-3632,32.047565999999996,-84.221687,229-924-9595,9091.349999999986,90
5f275799-f2c3-3599-a92e-575f95f9f562,THE CENTER FOR INTEGRATIVE HEALTH  INC,11660 ALPHARETTA HWY,ROSWELL,GA,30076-3876,34.039453,-84.350946,404-255-5774,6741.899999999993,66
69232750-6c71-3022-9809-1cb0f661e3bd,VALDOSTA FOOT AND ANKLE CLINIC  P.C.,2800 N OAK ST,VALDOSTA,GA,31602-1716,30.758748999999998,-83.319023,229-224-1211,4903.2,48
1de739f6-385e-3fe8-99d9-4d6ff76ce49e,ATLANTA SOUTH NEPHROLOGY PC,1275 CLEVELAND AVE,EAST POINT,GA,30344-3433,33.67236,-84.474958,404-761-0819,3166.6500000000015,31
3f214996-8665-319a-af0d-1e230893db13,LOW COUNTRY EYE ASSOCIATES  PC,127 E GENERAL SCREVEN WAY,HINESVILLE,GA,31313-3013,31.914139000000002,-81.623396,912-877-2422,3064.5000000000014,30
1f0d0532-da9e-323d-9289-afc3d0664bba,TRINITY PAIN RELIEF CENTER LLC,9434 S MAIN ST,JONESBORO,GA,30236-6092,33.477662,-84.340843,770-478-1300,5720.399999999997,56
5c80d95f-988c-3bc9-a119-f557e5135750,MINAXI LLC,3524 LOST TREE CT,MARTINEZ,GA,30907-9500,33.521018,-82.101404,706-267-7681,2860.200000000001,28
874abcc7-a47a-3c51-b7b0-ab5ca386a5d0,ALPHA FAMILY MEDICINE INC,480 N MAIN ST,ALPHARETTA,GA,30009-8386,34.070648,-84.27590699999999,678-619-1974,8784.899999999987,86
d31560e0-df89-3c39-b10e-8086f7e04ef3,FAMILY EYE CARE OF TOCCOA,58 E DOYLE ST,TOCCOA,GA,30877,34.604668,-83.324628,706-886-5214,2655.900000000001,26
8d9be74f-90c5-3034-88ed-4de9e4557bc0,PATHOLOGISTS AT RIVERDALE,11 SW UPPER RIVERDALE RD,RIVERDALE,GA,30274-2615,33.552242,-84.412973,732-212-0060,4801.05,47
2d4eb468-45fd-33c4-b2d0-f76339feed90,HOMECARE MEDICINE OF ATLANTA LLC,4730 CYPRESS CMNS,DUNWOODY,GA,30338-7721,33.941387,-84.312701,800-609-7494,2451.600000000001,24
c45138fc-b18f-3944-9a01-0ae911e98f0c,ATLANTA VASCULAR SPECIALISTS,775 POPLAR RD,NEWNAN,GA,30265-8303,33.409991,-84.810199,404-524-0095,6128.999999999995,60
c3372d0a-a12e-3a77-ad07-0c19920ce300,LIVEON ONE LLC,80 VININGS DR,MCDONOUGH,GA,30253-5994,33.477649,-84.134963,770-302-6780,3881.700000000002,38
21219d08-e05d-3752-b702-7e32274815db,ADVANCED DERMATOLOGY OF GEORGIA  LLC,2709 MEREDYTH DR,ALBANY,GA,31707-0219,31.577669,-84.17945300000001,229-882-1130,2553.750000000001,25
19397ff1-5011-3b17-b170-828653a8bda1,DUBLIN OB-GYN AND ASSOCIATES  P.C.,2400 BELLEVUE RD,DUBLIN,GA,31021-2888,32.578177000000004,-82.978492,478-272-8580,7150.499999999992,70
286c20ee-1828-37ed-b5da-66d9d6d329d6,MOTION STABILITY  LLC,3280 PEACHTREE RD NE,ATLANTA,GA,30305-2435,33.761959999999995,-84.472378,404-254-4193,5720.399999999997,56
e3cafced-63b4-3bd3-8844-c121913f4067,SAVANNAH RIVER DERMATOLOGY LLC,575 FURYS FERRY RD,MARTINEZ,GA,30907-9059,33.521018,-82.101404,706-691-7079,4903.2,49
9b0a67e9-1b98-3787-b861-c997bcfb8c20,MIDDLE GEORGIA ANESTHESIA ASSOCIATES  PC,2400 BELLEVUE RD,DUBLIN,GA,31021-2889,32.578177000000004,-82.978492,478-275-4740,3370.9500000000016,33
f516e6c8-5bf9-3f6c-a666-35f145e4b1a0,RUTLAND FAMILY HEALTHCARE LLC,5569 HOUSTON RD,MACON,GA,31216-5709,32.830953,-83.64891800000001,478-781-5065,3575.250000000002,35
86add583-6764-3f1a-bbf3-b220c40df351,NSH CANCER INSTITUTE PROFESSIONAL SERVICES A  LLC,7813 SPIVEY STATION BLVD,LAKE SPIVEY,GA,30236-2900,33.543235,-84.257522,770-507-0070,5005.349999999999,49
46632946-1f7a-38db-b1e7-65795ab25297,ROBINS ANESTHESIA SERVICES LLC,1120 MORNINGSIDE DR,PERRY,GA,31069-2953,32.469832000000004,-83.71928199999999,478-987-3600,7967.699999999989,78
ac85d2b5-e00d-3939-8fdc-3aea058b2dea,PEACHTREE CITY OBSTETRICS AND GYNECOLOGY  P.C.,775 POPLAR RD,NEWNAN,GA,30265-8304,33.409991,-84.810199,770-487-9604,8069.8499999999885,80
85da7bd4-9cb5-3cac-95f3-c3e186aa16ed,ROBINS ANESTHESIA SERVICES LLC,1601 WATSON BLVD,WARNER ROBBINS,GA,31093-3452,32.597096,-83.653936,912-922-9937,7354.799999999991,72
5072ef4b-1510-3a28-a860-b296a5b69d08,GREATER GWINNETT INTERNAL MEDICINE ASSOCIATES LLC,1800 TREE LANE RD,SNELLVILLE,GA,30078-6799,33.857634000000004,-84.004816,770-985-0072,4903.2,49
9533cd9b-41a1-319e-8de0-35704ee78e79,DEPOE EYE CENTER PC,550 EAGLES LANDING PKWY,STOCKBRIDGE,GA,30281-9082,33.571785999999996,-84.225981,770-474-1237,919.3499999999999,9
08abe461-e430-31cc-92f0-31f46c815385,ORAL SURGERY ASSOCIATES AND DENTAL IMPLANT CENTER PC,740 PRINCE AVE,ATHENS,GA,30606-5903,33.927979,-83.35382299999999,706-549-9711,4903.2,48
104d47c1-676b-320b-8cd3-528083e4e4a8,ATHENS RETINA CENTER PC,2705 JEFFERSON RD,ATHENS,GA,30607-1242,33.927979,-83.35382299999999,706-543-3200,3166.6500000000015,31
2db1fce4-71e1-360d-8302-7039e89d4b55,AUGUSTA UROLOGY ASSOCIATES  LLC,4350 TOWNE CENTRE DR,EVANS,GA,30809-3346,33.539883,-82.151516,706-722-0705,6946.1999999999925,69
2b400689-6f01-3a8a-b923-5ef80f703388,EAST ATHENS PHYSICAL THERAPY,30 TIM TRL,DANIELSVILLE,GA,30633-6929,34.150311,-83.192479,706-795-0155,3268.8000000000015,33
f798b0ed-0f61-320a-b504-a1c2edbbcc75,ATLANTA PATHOLOGY PA,1170 CLEVELAND AVE,EAST POINT,GA,30344-3615,33.67236,-84.474958,404-466-1170,1940.8500000000006,19
cfbfa6e4-c244-3e8c-9ff6-1c865130ed24,AUDIOLOGY CONSULTING AND HEARING SERVICES,1061 DOWDY RD,ATHENS,GA,30606-5700,33.927979,-83.35382299999999,706-549-3111,6741.899999999993,66
d20d8e5f-09d2-327d-ba46-abc2dacc7fb5,INTERNAL MEDICINE ASSOCIATES OF JASPER  PC,684 SIXES RD,HOLLY SPRINGS,GA,30115-8720,34.165426000000004,-84.45700000000001,678-494-9669,3779.550000000002,37
59a72d17-ada3-3c44-891f-03a17ab1c414,AMY M SPRAGUE MD PC,1537 WALTON WAY,AUGUSTA,GA,30904-3764,33.444691,-82.021331,706-855-9860,3575.250000000002,36
6428e390-4e2f-3c8c-9b9d-49791a2a3e08,MACON ELECTROPHYSIOLOGY ASSO  P.C.,1710 WATSON BLVD,WARNER ROBINS,GA,31093-3632,32.59256,-83.62846,478-322-1101,2962.3500000000013,29
028e6ccb-9902-33b8-a87b-b307d5b19a97,CANDLER ENT PRACTICE LLC,512 S MAIN ST,HINESVILLE,GA,31313-4344,31.914139000000002,-81.623396,912-356-1515,15016.049999999965,147
1d1234d5-efbd-35d0-b271-ad587acb43ba,THE CLINIC FOR ALL/LA CLINICA DE TODOS LLC,1795 WASHINGTON AVE,EAST POINT,GA,30344-4149,33.67236,-84.474958,404-559-5190,5822.5499999999965,57
c26f831f-6dfe-31a3-945e-571717607da1,TIFTON PATHOLOGICAL SERVICES,901 E 18TH ST,TIFTON,GA,31794-3648,31.463803000000002,-83.516563,229-382-7120,3881.700000000002,38
44f1c33b-483a-35fb-ba22-7247e6ccefcc,NEPHROLOGY ASSOCIATES OF COLUMBUS  P.C.,100 FRIST CT,COLUMBUS,GA,31909-3578,32.510197,-84.874946,706-327-6296,10725.74999999998,105
c3747579-3d17-3af7-a92f-feaf7a779672,DOUG GILES  DC  LLC,2425 W BROAD ST,ATHENS,GA,30606-3415,33.927979,-83.35382299999999,706-543-2584,5822.5499999999965,57
d7e79c9d-ddb8-3ee8-911f-aca91f250acd,AMY M SPRAGUE MD PC,3651 WHEELER RD,AUGUSTA,GA,30909-6521,33.444691,-82.021331,706-855-9860,2655.900000000001,26
fc08edf9-daf6-3d11-acc3-a3b6e0bd3478,PEAK REHABILITATION  INC,205 MERCER PL,COMMERCE,GA,30529-1564,34.194375,-83.453806,706-335-3816,2553.750000000001,25
34432e73-bb20-3014-9fa2-55ac6761e37d,PCP81833,2922 N OAK ST B,VALDOSTA,GA,31602-1885,30.758748999999998,-83.319023,229-227-0026,3881.700000000002,39
0c29d9d5-ef87-32d7-b29d-39d1cc01ac49,PCP81887,1 HUNTINGTON RD,ATHENS,GA,30606-7214,33.927979,-83.35382299999999,,5005.349999999999,49
1ee3d686-442f-32ee-b0d1-bd199600cad7,MARIETTA EYE CLINIC  PA,47 HIGHLAND PAVILION CT,HIRAM,GA,30141-4119,33.828585,-84.804348,770-427-8111,1940.8500000000006,19
0bdb105d-93a3-34b1-a46b-88b777e57c06,SOUTHERN REHAB AND SPORTS MEDICINE  INC.,1610 E 10TH ST,WEST POINT,GA,31833-3416,32.918971,-85.128507,706-845-9383,2962.3500000000013,29
b74f11ac-b248-3650-89e9-4b294bbc5fbe,NORTH ATLANTA DERMATOLOGY  P.C.,3331 HAMILTON MILL RD,BUFORD,GA,30519-7226,34.120015,-83.99182900000001,770-814-8222,4290.300000000002,42
95bf5908-1680-3684-8d2f-d1abb690454c,THOMASVILLE ORTHOPEDIC CENTER  PC,100 MIMOSA DR,THOMASVILLE,GA,31792-6678,30.788043,-83.96762,229-226-9141,5413.949999999998,53
b3a64f18-12d9-399d-af04-f323fc02af26,INTEGRATIVE MEDICAL BEHAVIORAL HEALTHCARE  LLC,1776 OLD SPRING HOUSE LN,DUNWOODY,GA,30338-6225,33.941387,-84.312701,404-643-9889,3166.6500000000015,31
a020bf5b-5dc0-3e1f-b6a5-475271a0efad,NORTH ATLANTA DERMATOLOGY  P.C.,3370 PADDOCK PKWY,SUWANEE,GA,30024-9119,34.048632,-84.06644399999999,770-814-8222,3983.850000000002,39
79928288-0c88-3ef6-80c9-34bb6f714932,COLQUITT REGIONAL SURGERY  LLC,4 LIVE OAK CT,MOULTRIE,GA,31768-6783,31.127614,-83.748769,229-985-1080,4801.05,47
3771862c-ba0f-3ac3-9d17-f4033b88b0bd,GEORGIA OPHTHALMOLOGY ASSOC PC,465 WINN WAY,DECATUR,GA,30030-1722,33.771454999999996,-84.297857,404-298-5557,5005.349999999999,49
a63b58d1-dd9e-38f8-80dd-dda9390617c1,GEORGIA OPHTHALMOLOGISTS LLC,170 MACON AVE,JACKSON,GA,30233-2632,33.290355,-83.958221,770-775-1234,5413.949999999998,54
74fb7276-8fe2-3841-9f05-6c5eb6370d27,SOUTH EASTERN EYE CENTER  OFFICE OF DR NACONDUS GAMBLE,345 LINDQUIST BLG,FT. STEWART,GA,31314,31.826979,-81.621675,912-876-1101,28091.250000000127,277
99bbdc4c-6ce1-3ca9-abb7-44f21d377815,GEORGIA OPHTHALMOLOGISTS LLC,860 W 3RD ST,JACKSON,GA,30233-1809,33.290355,-83.958221,770-775-1234,3677.400000000002,36
a5ee568c-80ec-3c0b-95ac-325c288de2b5,WINDER EYE CARE CENTER,279 N BROAD ST,WINDER,GA,30680-2155,34.012963,-83.711838,770-867-2505,3370.9500000000016,33
3ca74787-be1d-3837-abe8-5cc656557e7a,PCP85011,11285 ELKINS RD,ROSWELL,GA,30076-1259,34.039453,-84.350946,770-817-8028,4392.450000000002,43
9d88a4e0-1ae3-3aa6-94ba-6956b4b384e1,SOUTHEASTERN PATHOLOGY  P.C.,311 W 8TH ST,ROME,GA,30165-2723,34.231056,-85.22521400000001,706-291-8702,2655.900000000001,26
1adda03f-79be-3fcb-8165-accd65398d1e,SOUTH EASTERN EYE CENTER  OFFICE OF DR NACONDUS GAMBLE,175 S RAILROAD ST,PEMBROKE,GA,31321-5744,32.152722,-81.55663,912-704-3819,4290.300000000002,42
8275930e-5ba3-3c14-aecb-1ad9f6559753,PCP85752,375W HWY 37,LAKELAND,GA,31635-6751,31.039358,-83.10826,,9091.349999999986,91
204b97b5-678f-37e5-a4a2-c22fe1394b9e,PCP85773,2892 MOUNTAIN INDUSTRIAL BLVD,TUCKER,GA,30084-3014,33.858226,-84.235178,,2758.050000000001,27
038667bb-cb6a-3fc6-8199-8ca34acf4464,DECATUR HAND AND PHYSICAL THERAPY SPECIALISTS LIMITED PARTNERSHIP,1834 CLAIRMONT RD,DECATUR,GA,30033-3405,33.771454999999996,-84.297857,404-471-1851,3473.1000000000017,34
12ed66a2-e573-3331-ad11-0b1db1bb93e5,UNIVERSITY ANESTHESIOLOGY ASSOC,1824 WALTON WAY,AUGUSTA,GA,30904-3804,33.444691,-82.021331,706-737-9250,4188.150000000002,41
af176340-fc2d-3325-8670-7dc5fb12f785,PCP86238,1088 A BERMUDA RUN,STATEBORO,GA,30458-0858,32.441243,-81.77451500000002,,22166.550000000043,217
63344073-efe9-3c87-8a4f-29c61a7b2cfd,ATHENS HEART CENTER,1999 PRINCE AVE,ATHENS,GA,30606-6013,33.927979,-83.35382299999999,706-208-9700,2860.200000000001,28
ef1127ff-45f2-32df-be6d-eba23b48baa6,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY A,HAWKINSVILLE,GA,31036-6748,32.299682000000004,-83.525082,,3370.9500000000016,33
79b42e1a-fa14-38c6-923d-a64edb5455fd,JING DONG M.D. P.C.,355 CLEAR CREEK PKWY,LAVONIA,GA,30553-4174,34.453396000000005,-83.133218,706-546-9290,3881.700000000002,38
3300bc04-71d5-3673-b32d-d68551632169,DECATUR HAND AND PHYSICAL THERAPY SPECIALISTS LIMITED PARTNERSHIP,575 DEKALB INDUSTIAL WAY,DECATUR,GA,30033-1756,33.771454999999996,-84.297857,404-296-8511,4086.0000000000023,40
6a1930af-1172-39e3-8351-5cc7010811f4,NORTH FULTON EAR NOSE AND THROAT ASSOCIATES  P.C.,2500 HOSPITAL BLVD,ROSWELL,GA,30076-4919,34.039453,-84.350946,770-343-8675,4290.300000000002,42
b4488590-72cc-31c7-9ce1-d230ba1f63e6,NORTH ATLANTA HEART AND VASCULAR CENTRE,11780 NORTHFALL LN,ALPHARETTA,GA,30009-7964,34.070648,-84.27590699999999,770-887-3255,3779.550000000002,38
0549f959-6c71-300e-9323-b836d95dbd2f,PCP87800,2801 N DECATUR RD,DECATUR,GA,30033-5936,33.771454999999996,-84.297857,,5618.249999999997,56
fd840fdc-543b-35b5-95e3-c8ba0f284d2f,PCP87804,939 BOB ARNOLD BLVD,LITHIA SPRINGS,GA,30122-3258,33.782486999999996,-84.648488,,10112.849999999982,99
a275e050-0cec-3906-b252-de1b7fd646b5,JOE GARMON,200 GORDON AVE,THOMASVILLE,GA,31792-6640,30.788043,-83.96762,229-226-0741,4698.900000000001,46
9567f57b-cbea-339a-8409-b0e5b4a87eb6,PCP87878,763 JOHNSTON WAY,LAKE PARK,GA,31636-3047,30.716134999999998,-83.202396,,9193.499999999985,91
e4008462-ecab-3ac1-ab2f-ba488efbb84c,PHYSICIANS SPINE AND REHAB SPECIALISTS OF GA,790 CHURCH ST,MURIETTA,GA,30060-8958,33.864424,-84.51534000000002,770-419-9902,14709.599999999966,144
911a184d-6453-3da9-bcdb-cf2f64eadf97,PCP88302,1238 S HOUSTON LAKE RD,WARNER ROBINS,GA,30188-0724,32.59256,-83.62846,,2043.0000000000007,20
24a09f33-b9a7-37b5-a917-6f39b6f32076,HEART AND VASCULAR ASSOCIATES OF AUGUSTA P.C.,820 SAINT SEBASTIAN WAY,AUGUSTA,GA,30901-2636,33.444691,-82.021331,706-722-1249,1838.7000000000005,18
32160004-e54f-38c2-8881-0b145991293c,PRIMARY HEALTH CARE CENTER OF DADE  INC.,134 RHEA MCCLANAHAN DR,TUNNEL HILL,GA,30755-7328,34.855413,-85.036778,706-516-1814,3881.700000000002,38
7a44aa00-7864-30ef-92fd-2287f531a4d6,PCP88828,1710 CENTRAL AVE,AUGUSTA,GA,30904-5733,33.444691,-82.021331,,2145.1500000000005,21
f4e86d22-a598-3900-ab9e-fdf350228502,PCP89080,1062 FORSYTH ST,MACON,GA,31201-8640,32.830953,-83.64891800000001,,2145.1500000000005,21
cd7c29f1-e8a1-3d53-a045-8b100463505d,TAYLOR REGIONAL HOSPITAL,222 PERRY HWY,HAWKINSVILLE,GA,31036-6748,32.299682000000004,-83.525082,478-783-2273,6128.999999999995,60
52f05ba9-1a7b-36fb-befc-ddc839b2ca13,PCP89834,1891 HWY 40 E 1108,KINGSLAND,GA,31548,30.832696000000002,-81.779289,,3370.9500000000016,33
5c9edf36-80c1-39f0-817b-2f20f0005116,PCP90285,2122 MANCHESTER EXPY,COLUMBUS,GA,31908-7000,32.510197,-84.874946,,1123.6499999999999,11
471e5a12-129b-3dd5-9c80-a2f7de79d198,PCP91733,22 W OGLETHORPE ST,ELLAVILLE,GA,31806-3111,32.237662,-84.30911400000001,,3779.550000000002,37
431eaa1c-3077-3183-a687-db98977397d6,PCP91837,950 S MAIN ST,BAXLEY,GA,31513-0161,31.801723,-82.32870799999999,,14403.149999999967,141
33aaa778-0a48-36fd-9455-8624a670bc66,PCP91859,825 CABELA DR,AUGUSTA,GA,30909-8202,33.444691,-82.021331,,3983.850000000002,39
f93ae1c4-f0f4-3a40-ae93-45460831d84a,PCP92018,2192 INGLESIDE AVE,MACON,GA,31204-2030,32.830953,-83.64891800000001,,4903.2,48
b0f8feef-4a61-358a-84b1-28f61c2a675e,PCP92036,1500 OGLETHORPE AVE,ATHENS,GA,30606-2190,33.927979,-83.35382299999999,,5311.799999999998,52
c99a0417-be86-3e1e-a514-368e5bfa84eb,PCP92594,5755 N POINT PKWY,ALPHARETTA,GA,30022-1136,34.070648,-84.27590699999999,,3370.9500000000016,33
4fae6cd5-9bf2-3b06-9135-24fbee8256dc,PCP92952,5456 JIMMY CARTER BLVD,NORCROSS,GA,30093-1511,33.955248,-84.217261,,13688.09999999997,135
ca2f3a4c-5b64-3f38-88ad-a4dfc203b389,PCP93169,2711 IRVIN WAY,DECATUR,GA,30030-1724,33.771454999999996,-84.297857,,12053.699999999975,118
80ec39f4-0e17-3c53-bf0c-9942a851c1bb,PCP93257,675 CHESTATEE CREEK DR NW,ACWORTH,GA,30101-3598,34.056421,-84.667457,,8478.449999999988,84
68c08d6f-2b69-31f4-86eb-56a88af6fa6c,PCP93767,2039 10TH AVE,COLUMBUS,GA,31901-1459,32.510197,-84.874946,,8784.899999999987,86
3f2327d6-6048-386e-aa1a-9178de8c2274,PCP93865,4060 PEACHTREE RD NE,BROOKHAVEN,GA,30319-3020,33.931502,-84.368673,,2860.200000000001,28
9f7406ac-de43-3e45-bc33-57d5b46340af,TAYLOR REGIONAL HOSPITAL,2809 PINE ST,UNADILLA,GA,31091-7701,32.229084,-83.734894,478-627-3004,2553.750000000001,25
75797cf8-a955-34ae-99c0-16555d37197c,PCP94163,4015 S COBB SEDR,SMYRNA,GA,30080-6315,33.871471,-84.535914,,4188.150000000002,41
d73e7ffd-3797-3207-8b28-a643b9dc31e2,PCP95405,5947 HOLLY SPRINGS PKWY,HOLLY SPRINGS,GA,30188-2449,34.165426000000004,-84.45700000000001,,2655.900000000001,26
a11689be-0681-3197-b053-bfc11a5d02f8,PCP95424,1 HUNTINGTON RD,ATHENS,GA,30606-7206,33.927979,-83.35382299999999,,2860.200000000001,28
09d75595-e7ba-30e2-a467-ed9da582c177,PCP95657,2325 LOG CABIN DR SE,VININGS,GA,30339-6742,33.84818,-84.484501,,2860.200000000001,28
556a34f2-79ee-3e6b-963f-03925ef8f95d,PCP95839,900 1ST ST,MACON,GA,31201-6806,32.830953,-83.64891800000001,,6333.299999999995,62
ef410c15-0813-39f2-95b7-68067bd422b7,PCP96256,1106 3RD AVE,WEST POINT,GA,31833-1218,32.918971,-85.128507,,11951.549999999976,117
eefc859f-479c-352d-b3e2-9faada092697,PCP96717,139 E BROAD,NORMAN PARK,GA,31771-5085,31.285127000000003,-83.663131,,4596.750000000001,45
4e3fc05b-80e1-357e-b6d2-8eb81669b4df,PCP97001,1101 MARTHA BERRY BLVD NW,ROME,GA,30165-1600,34.231056,-85.22521400000001,,3983.850000000002,39
be5529bc-41ac-3858-826c-cd2d29fd06af,PCP97359,64 MOUNTAIN DR,DAHLONEGA,GA,30533-1601,34.550867,-84.076961,,7354.799999999991,72
0de398f2-ef86-3254-b65a-b5ea6b8637d1,PINELAND MHMRSA,150 MEMORIAL DR,REIDSVILLE,GA,30453-4652,32.042912,-82.112868,912-557-6794,2451.600000000001,24
8e31a70e-5f46-3eb5-a1d8-71c0d68968d1,PCP97795,7000 WELLNESS WAY,SAINT SIMONS ISLAND,GA,31522-2286,31.176642,-81.38563,,13688.09999999997,136
bc245505-3056-31c5-b0fb-9a4b23030955,PCP97901,2483 DEMERE RD,ST SIMONS ISLAND,GA,31522-1673,31.176642,-81.38563,,5413.949999999998,53
6ae29218-c049-3dd4-8e37-d3514a635e8b,PCP98014,3457 LAWRENCEVILLE SUWANEE RD C,SUWANEE,GA,30024-6426,34.048632,-84.06644399999999,,3166.6500000000015,31
256e36ed-8747-353a-8849-2dc8b5f3de63,PCP98017,225 SMITHVILLE CHURCH RD,WARNER ROBINS,GA,31088-8997,32.59256,-83.62846,,5209.649999999999,52
